10000; 0.000
15000; 0.001
20000; 0.001
25000; 0.002
30000; 0.001
35000; 0.004
40000; 0.002
45000; 0.003
50000; 0.004
55000; 0.003
60000; 0.005
65000; 0.003
70000; 0.005
75000; 0.006
80000; 0.004
85000; 0.005
90000; 0.006
95000; 0.007
100000; 0.005
105000; 0.010
110000; 0.009
115000; 0.007
120000; 0.007
125000; 0.009
130000; 0.007
135000; 0.007
140000; 0.009
145000; 0.009
150000; 0.004
155000; 0.003
160000; 0.005
165000; 0.004
170000; 0.004
175000; 0.003
180000; 0.006
185000; 0.007
190000; 0.006
195000; 0.006
200000; 0.005
205000; 0.004
210000; 0.005
215000; 0.005
220000; 0.005
225000; 0.006
230000; 0.006
235000; 0.007
240000; 0.008
245000; 0.006
250000; 0.006
255000; 0.008
260000; 0.006
265000; 0.007
270000; 0.007
275000; 0.008
280000; 0.009
285000; 0.007
290000; 0.008
295000; 0.008
300000; 0.009
305000; 0.017
310000; 0.021
315000; 0.017
320000; 0.019
325000; 0.035
330000; 0.020
335000; 0.018
340000; 0.023
345000; 0.020
350000; 0.020
355000; 0.008
360000; 0.009
365000; 0.009
370000; 0.009
375000; 0.009
380000; 0.011
385000; 0.011
390000; 0.010
395000; 0.013
400000; 0.011
405000; 0.010
410000; 0.013
415000; 0.011
420000; 0.010
425000; 0.016
430000; 0.016
435000; 0.015
440000; 0.012
445000; 0.011
450000; 0.013
455000; 0.027
460000; 0.026
465000; 0.026
470000; 0.031
475000; 0.028
480000; 0.028
485000; 0.029
490000; 0.029
495000; 0.012
500000; 0.012
505000; 0.015
510000; 0.014
515000; 0.015
520000; 0.014
525000; 0.012
530000; 0.013
535000; 0.012
540000; 0.013
545000; 0.015
550000; 0.014
555000; 0.015
560000; 0.013
565000; 0.014
570000; 0.031
575000; 0.032
580000; 0.037
585000; 0.035
590000; 0.035
595000; 0.034
600000; 0.033
605000; 0.016
610000; 0.017
615000; 0.015
620000; 0.015
625000; 0.015
630000; 0.016
635000; 0.016
640000; 0.016
645000; 0.017
650000; 0.018
655000; 0.018
660000; 0.018
665000; 0.044
670000; 0.038
675000; 0.039
680000; 0.042
685000; 0.046
690000; 0.020
695000; 0.019
700000; 0.020
705000; 0.019
710000; 0.020
715000; 0.018
720000; 0.018
725000; 0.019
730000; 0.019
735000; 0.028
740000; 0.021
745000; 0.062
750000; 0.056
755000; 0.046
760000; 0.048
765000; 0.031
770000; 0.020
775000; 0.019
780000; 0.020
785000; 0.023
790000; 0.021
795000; 0.020
800000; 0.020
805000; 0.021
810000; 0.021
815000; 0.022
820000; 0.025
825000; 0.025
830000; 0.021
835000; 0.023
840000; 0.022
845000; 0.023
850000; 0.032
855000; 0.024
860000; 0.036
865000; 0.052
870000; 0.052
875000; 0.052
880000; 0.077
885000; 0.027
890000; 0.024
895000; 0.023
900000; 0.024
905000; 0.027
910000; 0.025
915000; 0.023
920000; 0.024
925000; 0.022
930000; 0.051
935000; 0.053
940000; 0.057
945000; 0.062
950000; 0.024
955000; 0.022
960000; 0.023
965000; 0.025
970000; 0.024
975000; 0.026
980000; 0.026
985000; 0.025
990000; 0.025
995000; 0.058
1000000; 0.057
