10000; 0.000
15000; 0.001
20000; 0.001
25000; 0.001
30000; 0.000
35000; 0.001
40000; 0.001
45000; 0.001
50000; 0.001
55000; 0.001
60000; 0.002
65000; 0.001
70000; 0.002
75000; 0.002
80000; 0.003
85000; 0.002
90000; 0.003
95000; 0.002
100000; 0.003
105000; 0.002
110000; 0.005
115000; 0.005
120000; 0.005
125000; 0.007
130000; 0.006
135000; 0.004
140000; 0.005
145000; 0.009
150000; 0.008
155000; 0.007
160000; 0.008
165000; 0.007
170000; 0.007
175000; 0.007
180000; 0.007
185000; 0.008
190000; 0.010
195000; 0.009
200000; 0.007
205000; 0.008
210000; 0.008
215000; 0.007
220000; 0.011
225000; 0.008
230000; 0.010
235000; 0.010
240000; 0.008
245000; 0.011
250000; 0.010
255000; 0.011
260000; 0.012
265000; 0.012
270000; 0.009
275000; 0.008
280000; 0.012
285000; 0.009
290000; 0.011
295000; 0.010
300000; 0.015
305000; 0.010
310000; 0.013
315000; 0.011
320000; 0.016
325000; 0.013
330000; 0.017
335000; 0.010
340000; 0.011
345000; 0.015
350000; 0.011
355000; 0.010
360000; 0.009
365000; 0.013
370000; 0.009
375000; 0.009
380000; 0.011
385000; 0.009
390000; 0.009
395000; 0.010
400000; 0.009
405000; 0.009
410000; 0.009
415000; 0.011
420000; 0.010
425000; 0.010
430000; 0.011
435000; 0.010
440000; 0.010
445000; 0.011
450000; 0.011
455000; 0.011
460000; 0.011
465000; 0.012
470000; 0.011
475000; 0.011
480000; 0.012
485000; 0.012
490000; 0.012
495000; 0.012
500000; 0.013
505000; 0.013
510000; 0.013
515000; 0.012
520000; 0.015
525000; 0.014
530000; 0.013
535000; 0.016
540000; 0.014
545000; 0.014
550000; 0.014
555000; 0.014
560000; 0.014
565000; 0.015
570000; 0.015
575000; 0.014
580000; 0.015
585000; 0.016
590000; 0.016
595000; 0.017
600000; 0.015
605000; 0.018
610000; 0.016
615000; 0.016
620000; 0.017
625000; 0.016
630000; 0.017
635000; 0.017
640000; 0.018
645000; 0.024
650000; 0.018
655000; 0.019
660000; 0.017
665000; 0.017
670000; 0.015
675000; 0.016
680000; 0.016
685000; 0.016
690000; 0.015
695000; 0.016
700000; 0.016
705000; 0.016
710000; 0.016
715000; 0.016
720000; 0.017
725000; 0.017
730000; 0.018
735000; 0.018
740000; 0.018
745000; 0.017
750000; 0.019
755000; 0.017
760000; 0.020
765000; 0.016
770000; 0.019
775000; 0.018
780000; 0.019
785000; 0.018
790000; 0.019
795000; 0.019
800000; 0.020
805000; 0.018
810000; 0.020
815000; 0.019
820000; 0.021
825000; 0.019
830000; 0.021
835000; 0.019
840000; 0.022
845000; 0.020
850000; 0.021
855000; 0.020
860000; 0.021
865000; 0.021
870000; 0.027
875000; 0.021
880000; 0.024
885000; 0.021
890000; 0.022
895000; 0.022
900000; 0.024
905000; 0.021
910000; 0.024
915000; 0.021
920000; 0.023
925000; 0.022
930000; 0.025
935000; 0.023
940000; 0.024
945000; 0.022
950000; 0.027
955000; 0.023
960000; 0.025
965000; 0.024
970000; 0.024
975000; 0.025
980000; 0.025
985000; 0.024
990000; 0.026
995000; 0.023
1000000; 0.025
