10000; 810638
15000; 1144558
20000; 1721278
25000; 1910598
30000; 2439118
35000; 3016438
40000; 3642558
45000; 3553822
50000; 4071198
55000; 4612302
60000; 5178238
65000; 5768382
70000; 6382878
75000; 7022062
80000; 7685118
85000; 7034678
90000; 7557646
95000; 8094006
100000; 8642398
105000; 9202598
110000; 9774606
115000; 10359046
120000; 10956478
125000; 11565718
130000; 12186766
135000; 12819622
140000; 13465758
145000; 14124038
150000; 14794126
155000; 15476022
160000; 16170238
165000; 16140958
170000; 14919358
175000; 15465294
180000; 16015294
185000; 16574846
190000; 17138014
195000; 17708014
200000; 18284798
205000; 18865198
210000; 19455198
215000; 20049214
220000; 20649214
225000; 21256846
230000; 21868094
235000; 22488094
240000; 23112958
245000; 23742958
250000; 24381438
255000; 25023534
260000; 25673534
265000; 26329246
270000; 26989246
275000; 27658574
280000; 28331518
285000; 29011518
290000; 29698078
295000; 30388254
300000; 31088254
305000; 31792046
310000; 32502046
315000; 33219454
320000; 33940478
325000; 34670478
330000; 33931918
335000; 31496918
340000; 31538718
345000; 32105590
350000; 32680590
355000; 33255590
360000; 33830590
365000; 34414694
370000; 34999694
375000; 35584694
380000; 36176030
385000; 36771030
390000; 37366030
395000; 37964598
400000; 38569598
405000; 39174598
410000; 39780398
415000; 40395398
420000; 41010398
425000; 41625398
430000; 42248430
435000; 42873430
440000; 43498430
445000; 44128694
450000; 44763694
455000; 45398694
460000; 46036190
465000; 46681190
470000; 47326190
475000; 47971190
480000; 48625918
485000; 49280918
490000; 49935918
495000; 50597878
500000; 51262878
505000; 51927878
510000; 52597070
515000; 53272070
520000; 53947070
525000; 54623494
530000; 55308494
535000; 55993494
540000; 56678494
545000; 57372150
550000; 58067150
555000; 58762150
560000; 59463038
565000; 60168038
570000; 60873038
575000; 61581158
580000; 62296158
585000; 63011158
590000; 63726510
595000; 64451510
600000; 65176510
605000; 65901510
610000; 66634094
615000; 67369094
620000; 68104094
625000; 68843910
630000; 69588910
635000; 70333910
640000; 71080958
645000; 71835958
650000; 72590958
655000; 73345958
660000; 71163838
665000; 68753838
670000; 66343838
675000; 65887438
680000; 66477438
685000; 67067438
690000; 67661182
695000; 68261182
700000; 68861182
705000; 69461182
710000; 70061182
715000; 70661182
720000; 71261182
725000; 71869390
730000; 72479390
735000; 73089390
740000; 73699390
745000; 74309390
750000; 74919390
755000; 75532062
760000; 76152062
765000; 76772062
770000; 77392062
775000; 78012062
780000; 78632062
785000; 79252062
790000; 79879198
795000; 80509198
800000; 81139198
805000; 81769198
810000; 82399198
815000; 83029198
820000; 83660798
825000; 84300798
830000; 84940798
835000; 85580798
840000; 86220798
845000; 86860798
850000; 87500798
855000; 88146862
860000; 88796862
865000; 89446862
870000; 90096862
875000; 90746862
880000; 91396862
885000; 92047390
890000; 92707390
895000; 93367390
900000; 94027390
905000; 94687390
910000; 95347390
915000; 96007390
920000; 96672382
925000; 97342382
930000; 98012382
935000; 98682382
940000; 99352382
945000; 100022382
950000; 100692382
955000; 101371838
960000; 102051838
965000; 102731838
970000; 103411838
975000; 104091838
980000; 104771838
985000; 105455758
990000; 106145758
995000; 106835758
1000000; 107525758
