10000; 4018648
15000; 4029620
20000; 4039118
25000; 4049962
30000; 4059564
35000; 4069930
40000; 4079910
45000; 4089496
50000; 4099822
55000; 4109796
60000; 4119942
65000; 4129858
70000; 4139956
75000; 4149874
80000; 4159664
85000; 4169972
90000; 4179790
95000; 4189964
100000; 4199892
105000; 4209974
110000; 4219868
115000; 4229948
120000; 4239982
125000; 4249750
130000; 4259938
135000; 4269838
140000; 4279946
145000; 4289980
150000; 4299970
155000; 4309832
160000; 4319938
165000; 4329946
170000; 4339868
175000; 4349996
180000; 4359988
185000; 4369984
190000; 4379980
195000; 4389932
200000; 4399994
205000; 4409950
210000; 4419948
215000; 4429982
220000; 4439886
225000; 4449966
230000; 4459982
235000; 4469956
240000; 4479966
245000; 4489940
250000; 4499994
255000; 4509976
260000; 4519986
265000; 4529964
270000; 4539986
275000; 4549992
280000; 4559988
285000; 4569996
290000; 4579902
295000; 4589970
300000; 4599984
305000; 4609972
310000; 4619976
315000; 4629984
320000; 4639968
325000; 4650000
330000; 4659986
335000; 4669988
340000; 4679986
345000; 4689968
350000; 4699960
355000; 4709980
360000; 4719984
365000; 4729958
370000; 4740000
375000; 4749980
380000; 4759982
385000; 4769976
390000; 4779958
395000; 4790000
400000; 4799980
405000; 4809982
410000; 4820000
415000; 4829994
420000; 4839988
425000; 4849988
430000; 4859988
435000; 4869980
440000; 4879994
445000; 4889978
450000; 4899984
455000; 4909996
460000; 4919970
465000; 4929970
470000; 4939994
475000; 4949992
480000; 4959950
485000; 4969980
490000; 4979984
495000; 4989994
500000; 4999986
505000; 5009984
510000; 5019994
515000; 5029980
520000; 5039990
525000; 5049992
530000; 5059982
535000; 5069978
540000; 5079980
545000; 5089994
550000; 5099996
555000; 5109996
560000; 5119982
565000; 5129998
570000; 5139980
575000; 5149988
580000; 5159998
585000; 5169998
590000; 5179998
595000; 5189982
600000; 5199990
605000; 5209996
610000; 5219998
615000; 5229996
620000; 5239992
625000; 5249992
630000; 5259988
635000; 5269990
640000; 5279998
645000; 5289978
650000; 5299982
655000; 5309982
660000; 5319996
665000; 5329998
670000; 5339980
675000; 5349994
680000; 5359998
685000; 5369970
690000; 5379986
695000; 5389996
700000; 5399984
705000; 5409996
710000; 5419998
715000; 5429984
720000; 5439994
725000; 5449988
730000; 5459994
735000; 5469980
740000; 5479990
745000; 5489996
750000; 5499992
755000; 5509996
760000; 5519982
765000; 5529998
770000; 5540000
775000; 5549994
780000; 5559990
785000; 5569990
790000; 5579992
795000; 5589992
800000; 5599988
805000; 5609998
810000; 5619996
815000; 5629996
820000; 5639998
825000; 5649990
830000; 5659992
835000; 5669998
840000; 5679998
845000; 5689998
850000; 5699986
855000; 5709986
860000; 5719998
865000; 5729988
870000; 5739994
875000; 5749988
880000; 5759994
885000; 5769998
890000; 5779994
895000; 5789996
900000; 5799992
905000; 5810000
910000; 5820000
915000; 5829984
920000; 5839990
925000; 5849994
930000; 5859986
935000; 5869964
940000; 5879996
945000; 5889990
950000; 5899988
955000; 5909986
960000; 5919976
965000; 5929990
970000; 5940000
975000; 5949998
980000; 5959992
985000; 5969994
990000; 5979976
995000; 5989986
1000000; 5999996
