10000;0.00012
20000;0.00071
30000;0.00109
40000;0.00239
50000;0.00209
60000;0.00223
70000;0.00297
80000;0.00319
90000;0.00395
100000;0.00416
110000;0.00491
120000;0.00516
130000;0.00595
140000;0.00615
150000;0.00691
160000;0.00748
170000;0.00789
180000;0.00813
190000;0.00837
200000;0.00906
210000;0.00935
220000;0.0101
230000;0.01031
240000;0.01105
250000;0.01192
260000;0.01221
270000;0.01297
280000;0.01312
290000;0.01342
300000;0.0142
310000;0.01442
320000;0.01514
330000;0.01542
340000;0.01619
350000;0.0165
360000;0.01773
370000;0.01745
380000;0.01819
390000;0.01843
400000;0.01943
410000;0.01929
420000;0.02013
430000;0.02036
440000;0.02113
450000;0.02139
460000;0.02211
470000;0.02244
480000;0.02324
490000;0.02356
500000;0.02439
