100000; 0.012
110000; 0.013
120000; 0.016
130000; 0.041
140000; 0.047
150000; 0.050
160000; 0.035
170000; 0.023
180000; 0.023
190000; 0.024
200000; 0.025
210000; 0.026
220000; 0.028
230000; 0.029
240000; 0.030
250000; 0.032
260000; 0.033
270000; 0.034
280000; 0.036
290000; 0.037
300000; 0.038
310000; 0.040
320000; 0.041
330000; 0.043
340000; 0.045
350000; 0.046
360000; 0.047
370000; 0.049
380000; 0.050
390000; 0.051
400000; 0.053
410000; 0.054
420000; 0.055
430000; 0.057
440000; 0.058
450000; 0.059
460000; 0.061
470000; 0.062
480000; 0.065
490000; 0.064
500000; 0.067
510000; 0.068
520000; 0.070
530000; 0.070
540000; 0.073
550000; 0.074
560000; 0.076
570000; 0.076
580000; 0.079
590000; 0.081
600000; 0.080
610000; 0.082
620000; 0.085
630000; 0.088
640000; 0.200
650000; 0.089
660000; 0.089
670000; 0.092
680000; 0.092
690000; 0.094
700000; 0.096
710000; 0.098
720000; 0.098
730000; 0.099
740000; 0.102
750000; 0.103
760000; 0.104
770000; 0.106
780000; 0.108
790000; 0.108
800000; 0.111
810000; 0.253
820000; 0.113
830000; 0.115
840000; 0.115
850000; 0.118
860000; 0.118
870000; 0.270
880000; 0.123
890000; 0.123
900000; 0.125
910000; 0.127
920000; 0.129
930000; 0.131
940000; 0.130
950000; 0.133
960000; 0.135
970000; 0.135
980000; 0.136
990000; 0.139
1000000; 0.140
