100000; 0.004
110000; 0.007
120000; 0.009
130000; 0.014
140000; 0.019
150000; 0.024
160000; 0.008
170000; 0.008
180000; 0.008
190000; 0.009
200000; 0.009
210000; 0.009
220000; 0.010
230000; 0.011
240000; 0.011
250000; 0.012
260000; 0.013
270000; 0.013
280000; 0.013
290000; 0.014
300000; 0.014
310000; 0.015
320000; 0.015
330000; 0.016
340000; 0.016
350000; 0.017
360000; 0.017
370000; 0.018
380000; 0.018
390000; 0.019
400000; 0.019
410000; 0.019
420000; 0.020
430000; 0.021
440000; 0.021
450000; 0.022
460000; 0.022
470000; 0.023
480000; 0.023
490000; 0.024
500000; 0.025
510000; 0.026
520000; 0.026
530000; 0.027
540000; 0.027
550000; 0.027
560000; 0.028
570000; 0.029
580000; 0.029
590000; 0.034
600000; 0.031
610000; 0.031
620000; 0.035
630000; 0.036
640000; 0.032
650000; 0.033
660000; 0.033
670000; 0.034
680000; 0.034
690000; 0.035
700000; 0.035
710000; 0.036
720000; 0.036
730000; 0.036
740000; 0.038
750000; 0.038
760000; 0.038
770000; 0.039
780000; 0.039
790000; 0.039
800000; 0.040
810000; 0.041
820000; 0.041
830000; 0.041
840000; 0.042
850000; 0.043
860000; 0.044
870000; 0.044
880000; 0.045
890000; 0.046
900000; 0.046
910000; 0.046
920000; 0.047
930000; 0.047
940000; 0.048
950000; 0.048
960000; 0.049
970000; 0.050
980000; 0.050
990000; 0.052
1000000; 0.051
