10000; 0.218
15000; 0.486
20000; 0.915
25000; 1.444
30000; 2.119
35000; 2.919
40000; 3.841
45000; 4.900
50000; 6.821
55000; 8.150
60000; 8.762
65000; 11.175
70000; 12.628
75000; 16.696
80000; 18.350
85000; 21.745
90000; 20.973
95000; 26.226
