10000; 100019998
15000; 225029998
20000; 400039998
25000; 625049998
30000; 900059998
35000; 1225069998
40000; 1600079998
45000; 2025089998
50000; 2500099998
55000; 3025109998
60000; 3600119998
65000; 4225129998
70000; 4900139998
75000; 5625149998
80000; 6400159998
85000; 7225169998
90000; 8100179998
95000; 9025189998
100000; 10000199998
